 38   31   34   30   40   23   45   36   28   47   35   34   33   34  
 37   40   42   34   27   37   30   29   40   28   25   42   39   38  
 35   22   35   38   35   36   50   30   41   21   46   37   32   30  
 37   41   28   34   35   36   37   25   46   37   42   30   34   26  
 28   53   27   23   40   31   39   39   32   32   40   38   34   32  
 26   41   39   30   36   48   35   32   36   31   31   31   37   35  
 41   44   37   39   33   25   37   40   33   39   24   32   36   28  
 29   29   37   37   43   41   34   40   33   30   31   34   26   44  
 37   45   38   32   28   29   36   32   36   24   43   35   32   41  
 28   43   41   38   48   31   19   34   33   37   33   35   28   40  
 32   30   32   31   33   32   48   37   29   32   36   37   40   39  
 36   31   38   36   40   33   41   41   33   31   34   38   30   26  
 34   45   26   26   47   37   27   29   40   36   32   39   35   35  
 33   30   31   30   41   40   41   39   34   28   30   42   31   38  
 31   41   48   34   24   30   32   34   27   34   35   41   38   39  
 44   19   45   38   20   44   42   22   38   35   40   35   37   29  
 35   37   34   33   22   41   35   39   33   34   43   27   27   48  
 35   42   36   31   35   35   43   19   37   33   39   36   39   28  
 38   42   48   39   32   24   46   31   22   33   40   31   26   36  
 34   30   37   44   38   36   33   37   30   37   27   35   32   38  
 33   43   40   33   31   33   35   31   28   42   38   39   39   23  
 32   30   36   31   43   37   38   38   38   36   28   36   39   26  
 32   27   42   42   34   35   36   38   31   38   35   34   33   31  
 44   42   36   40   41   29   28   35   25   37   36   35   30   30  
 34   32   39   48   18   32   32   32   44   38   38   30   36   35  
 25   35   37   45   27   49   38   30   27   40   33   35   29   38  
 34   42   32   28   36   31   34   49   28   32   43   34   35   30  
 30   45   30   45   35   30   34   25   43   26   39   36   40   30  
 30   38   33   37   41   41   35   31   39   34   32   28   42   27  
 39   32   35   36   33   37   36   37   47   38   26   36   29   27  
 36   37   35   40   43   28   30   35   38   26   33   29   32   46  
 35   38   34   33   29   44   38   30   32   36   31   40   28   40  
 34   36   28   32   42   44   37   33   28   29   36   45   26   38  
 26   38   28   33   33   40   40   37   29   35   39   37   32   41  
 44   33   40   35   32   32   26   33   34   37   40   34   34   34  
 38   41   23   38   37   43   34   40   37   29   28   35   36   29  
 37   29   31   39   51   33   35   35   33   30   38   32   28   37  
 43   34   33   28   28   34   36   38   45   34   36   36   37   26  
 35   33   34   42   35   26   40   29   31   25   36   30   42   50  
 47   32   37   29   33   35   32   35   35   44   30   39   34   26  
 32   35   37   34   38   46   32   37   32   30   33   33   30   39  
 35   34   37   29   31   42   24   35   33   39   33   33   39   44  
 38   25   32   42   42   42   36   33   30   44   31   29   28   36  
 33   37   22   39   29   37   40   28   37   39   36   29   36   46  
 30   35   46   39   36   34   27   27   30   31   38   40   40   35  
 34   37   20   36   41   36   39   32   41   31   28   30   40   43  
 32   40   25   40   36   33   33   30   46   44   28   37   34   30  
 29   42   35   47   28   39   24   30   32   36   37   41   41   27  
 29   31   50   27   33   41   29   35   39   40   37   30   34   33  
 37   29   38   33   28   45   33   37   35   35   44   32   39   23  
 37   37   33   28   38   30   39   42   41   35   31   26   37   34  
 40   35   48   31   28   31   27   33   41   41   34   33   27   39  
 38   37   31   23   34   45   28   33   33   38   39   36   33   40  
 37   37   37   25   28   34   29   37   39   37   36   35   36   41  
 39   26   39   42   35   35   36   39   34   29   28   33   31   42  
 39   36   24   39   31   34   37   32   28   41   37   37   27   46  
 23   37   35   38   30   43   39   32   41   25   35   25   37   48  
 46   31   32   23   45   33   30   30   42   28   32   28   49   39  
 35   38   33   31   34   40   35   31   36   37   36   26   35   41  
 37   35   23   32   40   41   30   38   40   43   28   39   32   30  
 38   43   33   32   45   30   32   35   35   24   34   34   46   27  
 35   37   31   39   37   51   36   33   29   30   41   27   30   32  
 38   29   36   41   43   41   32   28   35   34   33   31   35   32  
 36   34   32   39   34   41   33   31   34   34   31   30   35   44  
 29   26   44   38   43   34   40   30   40   42   27   38   33   24  
 37   34   40   34   40   29   26   39   35   46   34   30   31   33  
 30   26   34   39   32   39   45   46   27   37   33   30   33   37  
 43   30   40   45   39   29   32   33   31   31   29   40   35   31  
 38   40   29   37   41   36   37   33   28   44   45   29   28   23  
 32   52   40   33   28   35   31   33   34   35   26   39   37   33  
 33   27   33   43   30   38   39   41   31   47   29   38   31   28  
 22   33   36   40   39   25   34   41   34   32   38   38   43   33  
 45   43   43   35   27   55   32   39   31   31   34   26   17   30  
 36   36   46   42   30   30   39   28   37   38   29   33   30   34  
 43   37   37   27   35   38   32   33   34   32   34   46   33   27  
 36   33   37   42   41   39   24   28   39   32   31   40   36   30  
 22   39   39   33   41   39   31   34   46   24   42   26   39   33  
 39   38   40   29   36   33   32   37   36   37   37   32   31   31  
 33   33   26   35   39   41   37   40   41   30   33   26   35   39  
 33   39   37   31   32   36   19   53   38   43   29   31   38   29  
 32   38   33   33   32   30   33   38   35   41   47   32   34   30  
 33   29   37   35   40   35   37   36   45   34   39   34   30   24  
 39   33   24   39   39   32   35   41   32   36   33   39   34   32  
 38   39   43   31   27   36   34   31   34   38   24   47   36   30  
 41   34   38   31   45   29   24   33   41   39   39   29   34   31  
 41   33   31   33   39   28   24   37   42   40   27   32   42   39  
 26   34   28   34   39   33   36   39   34   39   37   36   44   29  
