 29   23   20   18   38   45   78   63   44   27   16   25   31   31  
 30   29   19   16   30   47   67   65   39   32   18   28   33   35  
 24   32   27   21   31   45   67   65   37   37   20   20   24   38  
 32   19   32   16   33   60   66   76   38   26   16   28   23   23  
 18   22   24   29   26   49   62   71   42   34   19   24   35   33  
 28   27   32   33   26   58   58   64   34   32   19   14   28   35  
 23   26   24   25   36   35   71   63   42   36   23   17   30   37  
 35   25   29   25   34   43   61   68   47   25   19   20   27   30  
 32   28   21   12   34   44   65   74   41   29   18   21   32   37  
 30   30   20   20   34   50   54   70   41   20   22   23   38   36  
 35   29   23   23   25   47   70   56   45   26   26   26   27   30  
 32   31   24   21   31   43   66   60   43   19   23   24   33   38  
 34   28   19   26   32   47   72   54   45   26   18   23   26   38  
 28   27   23   26   35   49   66   59   37   32   25   21   24   36  
 31   25   25   20   29   54   68   66   41   30   15   27   24   33  
 36   26   21   29   29   54   64   63   31   29   21   24   23   38  
 31   24   19   28   28   48   75   54   43   28   26   25   27   32  
 29   24   23   17   38   47   68   69   38   22   22   29   30   32  
 13   35   21   19   30   51   71   74   35   30   26   25   24   34  
 31   30   21   22   33   41   76   59   32   24   20   22   37   40  
 33   23   21   21   33   46   68   65   40   28   20   26   31   33  
 36   20   25   29   35   50   67   53   39   20   31   18   35   30  
 26   26   21   19   30   56   77   60   41   25   23   17   30   37  
 27   26   22   21   34   53   63   67   45   27   23   17   30   33  
 30   23   26   21   27   46   73   70   35   31   25   19   29   33  
 37   29   25   23   26   49   66   64   47   26   21   16   30   29  
 36   21   27   21   34   49   60   63   43   24   36   16   31   27  
 32   20   31   23   34   45   67   60   46   24   27   23   26   30  
 30   22   22   19   45   44   65   64   43   25   20   27   26   36  
 30   25   24   20   33   56   71   49   45   26   22   23   24   40  
 37   27   28   10   33   51   80   56   39   28   24   23   21   31  
 26   29   22   21   33   55   63   65   40   29   23   25   29   28  
 27   32   18   32   34   45   59   66   39   32   22   29   20   33  
 31   32   18   19   31   52   70   59   37   30   24   28   30   27  
 42   27   20   22   33   47   68   61   37   30   26   18   29   28  
 26   23   23   20   28   38   67   66   48   38   20   29   33   29  
 27   21   18   26   34   52   74   59   39   27   28   29   28   26  
 34   30   24   19   25   48   65   68   47   20   22   28   32   26  
 28   24   30   23   27   48   67   72   37   30   19   23   30   30  
 24   28   30   22   32   48   65   60   42   28   18   21   41   29  
 28   23   19   17   35   56   69   69   42   30   21   20   24   35  
 33   22   24   19   26   47   78   65   45   24   25   27   25   28  
 27   28   21   22   28   54   68   67   37   32   22   24   23   35  
 30   30   23   19   32   45   56   75   43   38   17   29   26   25  
 32   29   16   22   30   52   71   60   44   25   17   26   28   36  
 38   30   20   16   28   53   75   69   30   33   10   21   38   27  
 24   23   18   30   35   58   61   59   44   26   24   21   34   31  
 17   23   23   17   38   52   63   60   40   36   33   15   20   51  
 31   23   29   30   32   55   56   65   42   29   16   18   28   34  
 19   30   23   19   36   45   71   65   45   32   12   22   44   25  
 38   27   27   27   31   42   66   63   45   26   25   26   22   23  
 30   26   21   22   25   56   82   54   31   28   21   18   41   33  
 32   20   25   25   38   44   75   69   30   30   21   18   28   33  
 24   32   20   26   33   52   74   50   36   24   30   22   40   25  
 32   28   23   16   23   45   70   59   59   26   20   27   30   30  
 36   27   30   15   32   49   67   62   35   28   22   26   30   29  
 32   35   22   32   26   37   78   53   41   34   28   19   25   26  
 27   27   27   34   28   55   65   57   44   25   19   26   25   29  
 32   34   17   33   31   49   71   57   39   20   21   28   33   23  
 35   25   30   20   28   49   63   69   43   24   15   24   23   40  
 24   22   25   21   26   50   60   72   45   28   15   21   33   46  
 23   25   27   21   28   49   69   55   38   28   29   23   34   39  
 29   21   15   23   33   55   74   58   43   28   20   26   29   34  
 30   31   14   24   47   44   68   60   39   25   18   25   32   31  
 30   32   20   22   32   49   60   80   34   32   20   22   25   30  
 23   15   26   24   36   46   79   62   41   27   25   21   30   33  
 24   27   19   23   29   59   62   70   36   25   24   23   33   34  
 26   27   18   26   34   46   59   74   38   26   28   19   36   31  
 25   26   25   14   22   54   76   71   37   21   25   23   32   37  
 30   29   25   22   35   45   79   60   36   23   21   20   34   29  
 33   19   32   20   29   48   63   69   52   23   21   14   25   40  
 30   27   22   29   32   50   71   48   40   29   21   23   28   38  
 27   26   33   24   28   52   61   62   36   29   19   23   34   34  
 29   22   14   25   32   52   73   52   42   30   20   26   31   40  
 27   28   15   19   37   55   55   64   37   29   24   26   38   34  
 19   32   18   27   28   57   63   67   32   28   22   22   39   34  
 22   36   17   27   27   47   68   63   37   35   37   22   20   30  
 31   28   24   31   23   58   52   57   43   26   30   25   25   35  
 28   22   22   26   32   48   72   65   40   28   18   20   28   39  
 26   33   26   21   17   48   67   68   43   27   13   25   37   37  
 23   29   27   20   32   49   60   56   47   28   24   19   26   48  
 33   33   22   22   35   57   60   57   37   27   28   24   21   32  
 32   31   23   29   30   51   54   67   50   22   18   25   25   31  
 29   27   28   20   39   44   54   61   50   36   18   20   29   33  
 33   28   23   20   34   44   69   67   30   33   23   24   27   33  
 26   32   20   20   33   46   73   68   44   27   18   24   25   32  
 27   20   16   31   34   55   64   70   40   29   21   21   34   26  
 32   26   26   27   32   41   66   68   37   23   20   25   26   39  
 24   37   16   23   29   41   75   63   46   37   19   21   24   33  
 34   26   26   24   36   46   69   65   34   27   25   21   25   30  
 27   35   17   19   29   52   64   67   43   30   22   26   31   26  
 28   25   18   24   34   47   65   63   47   29   24   29   26   29  
 31   29   21   25   24   41   60   78   45   22   32   30   20   30  
 25   23   22   26   34   54   62   74   40   27   21   26   27   27  
 23   27   35   23   28   60   71   60   43   25   22   20   24   27  
 32   40   18   20   31   47   67   61   45   22   27   20   37   21  
 34   27   25   18   25   57   73   62   37   25   25   22   23   35  
 31   30   25   25   19   62   55   62   45   25   23   19   36   31  
 34   23   33   21   25   50   60   57   50   31   21   17   30   36  
 24   20   26   15   25   61   84   59   47   28   16   17   29   37  
 32   23   24   26   28   46   56   74   39   25   19   27   28   41  
 22   16   31   23   29   41   69   65   52   26   25   29   28   32  
 32   28   26   22   25   46   71   60   44   22   21   20   37   34  
 31   30   25   11   23   50   67   76   44   25   20   18   33   35  
 27   23   28   17   34   57   60   68   38   26   29   21   23   37  
 38   26   21   27   24   49   65   65   50   25   19   23   27   29  
 27   21   22   25   27   60   67   60   34   31   31   16   34   33  
