 18   25   20   20   36   48   68   84   53   40   25   16   18   17  
 16   33   29   24   28   54   69   74   52   31   23   18   18   19  
 25   24   29   25   28   49   67   89   45   33   22   21   18   13  
 18   18   23   28   31   40   73   85   45   43   19   23   11   31  
 22   27   19   25   38   35   60   84   60   29   21   19   27   22  
 24   25   27   29   32   50   62   75   55   31   18   23   17   20  
 29   22   18   19   26   48   66   71   53   38   27   21   25   25  
 22   25   21   23   32   53   67   76   47   46   18   19   17   22  
 18   23   28   22   43   48   73   72   50   31   23   18   13   26  
 25   25   19   32   28   42   71   76   47   38   17   26   19   23  
 21   26   22   26   31   37   80   81   42   39   30   28   10   15  
  9   24   21   27   41   53   79   79   59   27   21   13   17   18  
 15   13   20   20   35   41   87   73   57   37   27   20   24   19  
 21   26   21   30   35   44   72   84   47   29   22   14   19   24  
 26   19   22   21   28   51   65   78   44   37   31   25   22   19  
 23   19   22   33   19   58   60   80   50   32   24   25   23   20  
 24   19   33   24   19   45   73   71   53   37   23   25   21   21  
 17   23   23   23   27   45   62   75   46   43   24   29   24   27  
 21   23   21   29   31   45   59   83   49   32   23   27   17   28  
 16   28   30   23   31   43   65   84   41   36   38   18   17   18  
 19   22   26   26   32   42   79   71   59   34   23   19   15   21  
 25   26   30   23   35   42   65   77   49   36   31   17   12   20  
 31   26   21   18   30   39   81   78   51   26   25   23   22   17  
 21   25   14   21   36   51   72   76   46   36   25   23   24   18  
 29   19   18   17   41   47   66   69   58   42   25   26   18   13  
 17   25   20   29   35   45   63   85   50   35   36   17   14   17  
 23   18   20   35   28   43   75   80   51   23   25   22   20   25  
 18   21   23   31   50   42   62   73   49   36   32   20   14   17  
 21   20   30   24   34   38   70   79   52   33   21   25   19   22  
 16   29   28   26   24   48   78   73   46   38   18   24   20   20  
 20   12   22   28   31   42   68   90   51   40   24   24   19   17  
 15   15   24   24   55   45   83   57   51   34   23   26   22   14  
 22   19   19   18   35   42   74   84   45   30   24   26   24   26  
 20   21   23   31   38   35   84   71   45   31   16   18   31   24  
 20   21   24   29   40   50   60   70   42   43   25   20   19   25  
 29   35   20   24   35   34   65   73   46   35   27   25   24   16  
